Date,Open,High,Low,Close,Adj Close,Volume
2019-05-17,57.930000,58.160000,57.590000,57.680000,56.783588,6899000
2019-05-20,56.490002,56.500000,55.919998,56.009998,55.139542,4959500
2019-05-21,56.759998,56.939999,56.500000,56.860001,55.976334,5400700
2019-05-22,56.450001,56.520000,56.080002,56.250000,55.375813,4089300
2019-05-23,55.139999,55.439999,54.919998,55.200001,54.342133,6022400
2019-05-24,55.439999,55.560001,54.810001,54.880001,54.027103,7047600
2019-05-28,55.689999,55.840000,55.189999,55.310001,54.450420,4792800
2019-05-29,55.130001,55.549999,55.029999,55.480000,54.617779,4316800
2019-05-30,55.380001,55.580002,55.220001,55.450001,54.588245,4112600
2019-05-31,55.000000,55.439999,54.930000,55.330002,54.470112,4520300
2019-06-03,55.660000,55.910000,55.410000,55.680000,54.814671,3306200
2019-06-04,55.180000,55.720001,55.150002,55.660000,54.794979,5214500
2019-06-05,55.660000,55.730000,54.810001,55.180000,54.322441,5108100
2019-06-06,55.090000,55.299999,54.939999,55.209999,54.351971,3191800
2019-06-07,55.630001,56.400002,55.610001,55.820000,54.952492,4358500
2019-06-10,56.650002,57.150002,56.520000,56.810001,55.927109,3277400
2019-06-11,57.799999,57.959999,57.419998,57.610001,56.714676,4131800
2019-06-12,56.750000,56.860001,56.369999,56.540001,55.661304,2301900
2019-06-13,56.869999,56.950001,56.450001,56.650002,55.769596,3869200
2019-06-14,56.270000,56.270000,55.950001,55.990002,55.119854,3157500
2019-06-17,55.810001,56.200001,55.779999,55.980000,55.462654,1904300
2019-06-18,56.709999,58.160000,56.709999,57.799999,57.265831,4832400
2019-06-19,58.200001,58.630001,57.799999,58.369999,57.830563,6326200
2019-06-20,59.630001,59.740002,59.009998,59.330002,58.781696,3884600
2019-06-21,59.029999,59.299999,58.919998,59.000000,58.454742,3202800
2019-06-24,59.200001,59.230000,58.900002,58.990002,58.444836,2251600
2019-06-25,58.470001,58.500000,57.970001,58.049999,57.513523,4116900
2019-06-26,58.770000,59.119999,58.770000,58.900002,58.355667,3128300
2019-06-27,59.259998,59.540001,59.160000,59.480000,58.930305,2006500
2019-06-28,59.480000,59.500000,59.220001,59.450001,58.900585,2915200
2019-07-01,61.119999,61.410000,60.459999,60.639999,60.079586,5174300
2019-07-02,60.709999,60.799999,60.439999,60.610001,60.049866,4473400
2019-07-03,60.330002,60.419998,60.169998,60.389999,59.831898,986100
2019-07-05,59.880001,59.880001,59.500000,59.650002,59.098736,3385100
2019-07-08,59.119999,59.139999,58.790001,58.910000,58.365574,2365100
2019-07-09,58.419998,58.820000,58.320000,58.759998,58.216961,1600600
2019-07-10,59.310001,59.509998,58.849998,58.919998,58.375481,2044600
2019-07-11,59.000000,59.029999,58.450001,58.639999,58.098068,2465400
2019-07-12,58.849998,58.980000,58.750000,58.910000,58.365574,1778600
2019-07-15,59.270000,59.500000,59.099998,59.459999,58.910492,981800
2019-07-16,59.630001,59.759998,59.389999,59.400002,58.851048,3189900
2019-07-17,59.480000,59.630001,59.230000,59.250000,58.702435,1265400
2019-07-18,59.099998,59.400002,58.959999,59.330002,58.781696,3332600
2019-07-19,59.860001,59.900002,59.330002,59.330002,58.781696,2214300
2019-07-22,59.250000,59.369999,59.040001,59.090000,58.543911,1296800
2019-07-23,59.380001,59.770000,59.320000,59.750000,59.197811,2221400
2019-07-24,59.779999,60.180000,59.779999,60.139999,59.584206,3845600
2019-07-25,60.220001,60.220001,59.580002,59.799999,59.247349,5053000
2019-07-26,59.950001,60.000000,59.730000,59.919998,59.366238,1581600
2019-07-29,59.720001,59.820000,59.369999,59.560001,59.009571,1152400
2019-07-30,59.130001,59.189999,58.900002,59.110001,58.563728,2329500
2019-07-31,58.980000,58.980000,57.680000,58.470001,57.929642,3353400
2019-08-01,58.740002,59.099998,56.540001,56.660000,56.136368,9553400
2019-08-02,56.570000,56.630001,55.910000,56.000000,55.482468,7446400
2019-08-05,54.240002,54.320000,53.119999,53.480000,52.985756,10459000
2019-08-06,54.490002,54.680000,53.919998,54.169998,53.669380,6984300
2019-08-07,53.849998,54.660000,53.580002,54.650002,54.144947,4529300
2019-08-08,55.070000,55.380001,54.810001,55.380001,54.868198,2650000
2019-08-09,54.810001,54.910000,54.299999,54.610001,54.105316,2739100
2019-08-12,53.980000,54.230000,53.770000,54.040001,53.540581,2671000
2019-08-13,53.970001,55.779999,53.849998,55.150002,54.640324,6398400
2019-08-14,53.810001,54.009998,53.490002,53.570000,53.074924,5399000
2019-08-15,54.490002,54.590000,54.000000,54.330002,53.827904,3651800
2019-08-16,54.849998,55.490002,54.759998,55.369999,54.858288,1902200
2019-08-19,56.619999,56.759998,56.290001,56.410000,55.888680,2333400
2019-08-20,56.529999,56.650002,56.299999,56.320000,55.799511,2039500
2019-08-21,56.959999,57.000000,56.549999,56.709999,56.185905,3274100
2019-08-22,56.419998,56.470001,55.830002,56.099998,55.581543,1521000
2019-08-23,55.790001,56.270000,54.660000,54.759998,54.253925,5302700
2019-08-26,55.439999,55.520000,55.189999,55.349998,54.838474,3426600
2019-08-27,55.849998,56.049999,55.500000,55.500000,54.987087,2187000
2019-08-28,55.220001,55.669998,55.060001,55.610001,55.096073,1419800
2019-08-29,56.110001,56.439999,55.959999,56.240002,55.720253,1748900
2019-08-30,56.509998,56.509998,56.070000,56.419998,55.898586,1918900
2019-09-03,56.189999,56.380001,56.080002,56.230000,55.710342,1940100
2019-09-04,57.270000,57.380001,57.119999,57.220001,56.691196,3243700
2019-09-05,58.000000,58.340000,58.000000,58.250000,57.711674,5898100
2019-09-06,58.439999,58.470001,58.230000,58.279999,57.741398,1879900
2019-09-09,58.419998,58.669998,58.310001,58.580002,58.038628,4604800
2019-09-10,58.480000,58.549999,58.080002,58.349998,57.810749,3278800
2019-09-11,58.720001,59.070000,58.490002,58.939999,58.395298,5166200
2019-09-12,59.330002,59.830002,59.049999,59.380001,58.831234,5524800
2019-09-13,59.779999,59.939999,59.709999,59.820000,59.267166,2838500
2019-09-16,59.259998,59.369999,58.980000,59.189999,58.642986,2282900
2019-09-17,58.540001,59.090000,58.509998,59.049999,58.504280,2379600
2019-09-18,58.930000,58.939999,58.340000,58.759998,58.216961,2599200
2019-09-19,58.730000,59.000000,58.459999,58.529999,57.989086,5134200
2019-09-20,58.590000,58.740002,57.939999,58.200001,57.662136,3527900
2019-09-23,57.830002,57.930000,57.630001,57.830002,57.295559,1837900
2019-09-24,57.779999,57.779999,56.790001,56.849998,56.324612,6998900
2019-09-25,56.680000,57.240002,56.480000,57.180000,56.651562,2635300
2019-09-26,56.970001,57.119999,56.669998,56.779999,56.255257,3124100
2019-09-27,56.869999,57.040001,55.189999,55.540001,55.026722,5490900
2019-09-30,56.299999,56.509998,56.000000,56.080002,55.561729,3181100
2019-10-01,56.250000,56.250000,55.520000,55.779999,55.264500,3805600
2019-10-02,55.570000,55.820000,55.380001,55.770000,55.254593,3243400
2019-10-03,56.139999,56.750000,55.930000,56.750000,56.225536,2552700
2019-10-04,56.410000,56.770000,56.150002,56.689999,56.166092,2057400
2019-10-07,56.299999,56.689999,56.160000,56.279999,55.759880,4023900
2019-10-08,55.799999,55.939999,55.349998,55.369999,54.858288,5895400
2019-10-09,56.189999,56.380001,55.930000,56.130001,55.611267,4039000
2019-10-10,56.450001,57.139999,56.450001,56.900002,56.374153,3175100
2019-10-11,57.959999,58.580002,57.869999,58.009998,57.473892,6033900
2019-10-14,58.110001,58.180000,57.790001,57.799999,57.265831,2203500
2019-10-15,58.099998,58.680000,58.040001,58.490002,57.949459,2327800
2019-10-16,58.400002,58.680000,58.279999,58.590000,58.048531,2020900
2019-10-17,58.970001,58.970001,58.630001,58.680000,58.137699,2672700
2019-10-18,58.450001,58.560001,57.730000,57.730000,57.196480,4157600
2019-10-21,58.189999,58.450001,58.080002,58.380001,57.840473,2430100
2019-10-22,58.330002,58.490002,57.860001,58.000000,57.463985,1882100
2019-10-23,57.570000,57.770000,57.410000,57.770000,57.236111,1810300
2019-10-24,58.000000,58.070000,57.810001,57.950001,57.414448,2487800
2019-10-25,58.029999,58.639999,58.009998,58.590000,58.048531,2152300
2019-10-28,59.070000,59.430000,59.060001,59.320000,58.771786,2937100
2019-10-29,58.680000,58.810001,58.540001,58.680000,58.137699,2594000
2019-10-30,58.349998,58.700001,58.070000,58.689999,58.147606,2677500
2019-10-31,58.689999,58.759998,58.180000,58.470001,57.929642,2635700
2019-11-01,59.299999,59.660000,59.200001,59.369999,58.821323,3282900
2019-11-04,60.389999,60.529999,60.130001,60.360001,59.802174,3182900
2019-11-05,60.750000,60.840000,60.450001,60.700001,60.139034,1934300
2019-11-06,60.869999,60.939999,60.520000,60.709999,60.148937,3434700
2019-11-07,61.349998,61.700001,61.220001,61.439999,60.872192,4872800
2019-11-08,61.189999,61.279999,60.880001,61.130001,60.565060,7074500
2019-11-11,59.990002,60.410000,59.889999,60.389999,59.831898,2899200
2019-11-12,60.119999,60.259998,59.790001,60.000000,59.445503,3324400
2019-11-13,59.270000,59.360001,58.959999,59.139999,58.593449,2519400
2019-11-14,59.009998,59.150002,58.730000,59.049999,58.504280,3358200
2019-11-15,59.080002,59.250000,59.020000,59.169998,58.623169,2026100
2019-11-18,59.520000,59.599998,59.240002,59.299999,58.751968,1438400
2019-11-19,60.340000,60.340000,59.750000,59.910000,59.356335,1967500
2019-11-20,59.639999,59.660000,59.090000,59.299999,58.751968,3546500
2019-11-21,59.200001,59.400002,59.049999,59.340000,58.791603,2153500
2019-11-22,59.419998,59.430000,59.160000,59.430000,58.880768,1271300
2019-11-25,60.049999,60.480000,59.930000,60.470001,59.911160,2100200
2019-11-26,60.290001,60.680000,60.099998,60.599998,60.039955,2981500
2019-11-27,60.590000,60.860001,60.459999,60.820000,60.257923,1977300
2019-11-29,59.730000,59.810001,59.570000,59.660000,59.108643,1358000
2019-12-02,59.750000,59.790001,59.240002,59.490002,58.940216,9411300
2019-12-03,58.799999,59.180000,58.419998,59.180000,58.633080,2420300
2019-12-04,59.549999,59.680000,59.400002,59.439999,58.890675,1760700
2019-12-05,59.700001,60.160000,59.639999,60.009998,59.455406,6221900
2019-12-06,60.560001,60.619999,60.380001,60.500000,59.940880,2347600
2019-12-09,60.310001,60.570000,59.980000,59.980000,59.425686,1368800
2019-12-10,60.349998,60.520000,60.200001,60.330002,59.772453,1817400
2019-12-11,60.799999,61.450001,60.740002,61.330002,60.763210,3653300
2019-12-12,61.330002,62.430000,61.279999,62.340000,61.763878,4390500
2019-12-13,62.520000,63.070000,62.060001,62.110001,61.536003,5114900
2019-12-16,62.310001,62.619999,62.270000,62.430000,62.430000,3004600
2019-12-17,63.000000,63.240002,62.860001,63.130001,63.130001,2729100
2019-12-18,63.310001,63.459999,63.250000,63.410000,63.410000,3405600
2019-12-19,63.060001,63.320000,63.040001,63.250000,63.250000,2177700
2019-12-20,63.439999,63.610001,63.310001,63.540001,63.540001,4130200
2019-12-23,63.570000,63.630001,63.430000,63.580002,63.580002,2217200
2019-12-24,63.680000,63.750000,63.509998,63.619999,63.619999,684800
2019-12-26,63.910000,64.220001,63.869999,64.190002,64.190002,1022500
2019-12-27,64.580002,64.580002,64.209999,64.269997,64.269997,1617400
2019-12-30,64.580002,64.589996,63.919998,64.000000,64.000000,1974100
2019-12-31,64.029999,64.209999,63.849998,64.089996,64.089996,2037200
2020-01-02,65.279999,66.230003,65.279999,66.230003,66.230003,2800400
2020-01-03,65.070000,65.459999,64.940002,64.989998,64.989998,2822500
2020-01-06,64.620003,64.910004,64.550003,64.879997,64.879997,3343900
2020-01-07,65.129997,65.279999,64.889999,65.160004,65.160004,2145400
2020-01-08,64.809998,65.739998,64.709999,65.349998,65.349998,5414100
2020-01-09,66.019997,66.169998,65.900002,66.059998,66.059998,2893400
2020-01-10,66.379997,66.669998,66.190002,66.489998,66.489998,2263800
2020-01-13,67.180000,67.839996,67.019997,67.779999,67.779999,2720300
2020-01-14,67.209999,67.239998,66.730003,67.010002,67.010002,4242800
2020-01-15,66.820000,66.970001,66.589996,66.739998,66.739998,2822700
2020-01-16,67.099998,67.150002,66.889999,67.150002,67.150002,4338800
2020-01-17,67.410004,67.500000,67.220001,67.440002,67.440002,2311000
2020-01-21,65.139999,65.360001,64.940002,65.000000,65.000000,7652200
2020-01-22,65.919998,65.959999,65.199997,65.349998,65.349998,2984200
2020-01-23,63.900002,64.610001,63.610001,64.500000,64.500000,11900400
2020-01-24,64.339996,64.410004,63.009998,63.400002,63.400002,3696200
2020-01-27,59.759998,61.450001,59.560001,61.000000,61.000000,18990400
2020-01-28,61.290001,61.779999,60.849998,61.610001,61.610001,8922600
2020-01-29,62.380001,62.560001,62.000000,62.209999,62.209999,4466800
2020-01-30,60.740002,61.310001,60.270000,61.259998,61.259998,5025100
2020-01-31,60.220001,60.270000,59.700001,60.110001,60.110001,4111000
2020-02-03,60.389999,61.310001,60.389999,60.970001,60.970001,3178500
2020-02-04,63.009998,63.650002,62.950001,63.310001,63.310001,6925900
2020-02-05,64.370003,64.389999,63.090000,63.299999,63.299999,4459100
2020-02-06,64.010002,64.029999,63.570000,63.610001,63.610001,3950100
2020-02-07,63.310001,63.349998,62.799999,62.950001,62.950001,3110500
2020-02-10,63.160000,63.660000,63.099998,63.639999,63.639999,2920500
2020-02-11,64.570000,64.949997,64.400002,64.529999,64.529999,3131200
2020-02-12,65.209999,65.779999,65.080002,65.779999,65.779999,3707600
2020-02-13,64.870003,65.279999,64.720001,64.879997,64.879997,3315300
2020-02-14,65.150002,65.199997,64.570000,64.820000,64.820000,2375900
2020-02-18,64.820000,64.940002,64.639999,64.820000,64.820000,2435500
2020-02-19,65.239998,65.459999,65.230003,65.300003,65.300003,1866600
2020-02-20,65.250000,65.300003,64.320000,64.559998,64.559998,3246600
2020-02-21,64.690002,64.730003,64.139999,64.309998,64.309998,7434000
2020-02-24,61.770000,62.540001,61.570000,62.160000,62.160000,7396500
2020-02-25,63.070000,63.119999,61.770000,61.799999,61.799999,10603200
2020-02-26,62.660000,63.330002,62.549999,62.549999,62.549999,9460100
2020-02-27,62.209999,62.959999,61.410000,61.810001,61.810001,14489900
2020-02-28,60.299999,62.130001,59.930000,62.130001,62.130001,16712200
2020-03-02,62.410000,62.970001,61.810001,62.959999,62.959999,12549600
2020-03-03,63.080002,63.730000,62.020000,62.610001,62.610001,9593300
2020-03-04,63.220001,63.720001,63.130001,63.619999,63.619999,4727000
2020-03-05,63.619999,64.199997,63.240002,63.480000,63.480000,6988700
2020-03-06,62.209999,62.470001,61.380001,62.110001,62.110001,4778000
2020-03-09,59.160000,60.330002,58.610001,59.669998,59.669998,6047800
2020-03-10,61.700001,61.970001,60.630001,61.959999,61.959999,5946400
2020-03-11,60.310001,60.759998,59.490002,59.840000,59.840000,4993900
2020-03-12,55.810001,56.349998,54.580002,55.340000,55.340000,6742800
2020-03-13,59.200001,59.200001,55.970001,58.259998,58.259998,5513500
2020-03-16,50.200001,54.689999,50.000000,52.570000,52.570000,4673800
2020-03-17,53.599998,55.500000,52.869999,55.180000,55.180000,4897700
2020-03-18,51.730000,53.340000,50.599998,52.360001,52.360001,7957189
